Date,Open,High,Low,Close,Adj Close,Volume
2017-03-20,997.012817,876.553650,1018.734375,959.537842,959.537842,null
2017-03-21,968.170471,963.903992,1033.035156,1036.704834,1036.704834,null
2017-03-22,1031.170532,918.034485,1030.267456,955.287781,955.287781,null
2017-03-23,960.424866,941.263062,974.551025,952.237488,952.237488,null
2017-03-24,949.129944,855.817932,954.339417,859.432007,859.432007,null
2017-03-26,860.877686,822.932800,956.451660,958.494690,958.494690,null
2017-03-27,957.964600,958.511169,963.023682,961.232422,961.232422,null
2017-03-28,960.945984,962.777283,962.145874,957.420898,957.420898,null
2017-03-29,966.081055,955.054565,967.282349,959.103455,959.103455,null
2017-03-30,1020.359924,1002.601135,1019.083923,1001.218689,1001.218689,null
2017-04-02,1017.774170,1011.177002,1075.341675,1073.004150,1073.004150,null
2017-04-03,1066.372559,1066.793579,1070.761963,1071.219116,1071.219116,null
2017-04-04,1056.684082,1058.029907,1061.807617,1062.307739,1062.307739,null
2017-04-05,1119.441528,1121.091675,1120.339844,1120.040405,1120.040405,null
2017-04-06,1112.500488,1115.791992,1116.485596,1118.140015,1118.140015,null
2017-04-09,1116.716187,1115.021484,1141.283325,1142.844727,1142.844727,null
2017-04-10,1157.779175,1152.458618,1154.331299,1150.459106,1150.459106,null
2017-04-11,1141.089600,1141.348511,1146.504272,1142.336670,1142.336670,null
2017-04-12,1102.435303,1099.496582,1101.764771,1097.197021,1097.197021,null
2017-04-13,1106.697998,1102.598267,1106.588257,1102.389526,1102.389526,null
2017-04-16,1105.313232,1098.047607,1108.206177,1109.661621,1109.661621,null
2017-04-17,1128.849731,1129.474487,1123.490967,1130.111084,1130.111084,null
2017-04-18,1119.464722,1122.263062,1122.318848,1122.223999,1122.223999,null
2017-04-19,1151.975708,1150.648560,1145.461792,1152.131104,1152.131104,null
2017-04-20,1159.857910,1159.335449,1158.185913,1160.635742,1160.635742,null
2017-04-23,1149.387573,1138.463135,1157.792236,1153.216309,1153.216309,null
2017-04-24,1179.692261,1170.956421,1171.794800,1170.914917,1170.914917,null
2017-04-25,1191.458252,1183.163940,1189.036499,1177.471191,1177.471191,null
2017-04-26,1240.392456,1222.456543,1239.634155,1222.795898,1222.795898,null
2017-04-27,1235.221436,1221.165161,1239.348633,1227.585815,1227.585815,null
2017-04-30,1227.635864,1223.793213,1330.377930,1278.413330,1278.413330,null
2017-05-01,1344.017578,1326.391968,1346.029419,1326.940918,1326.940918,null
2017-05-02,1393.963379,1368.996948,1397.706421,1374.814453,1374.814453,null
2017-05-03,1410.721924,1387.345703,1413.488281,1423.813843,1423.813843,null
2017-05-04,1395.913818,1364.909180,1427.158569,1414.006104,1414.006104,null
2017-05-07,1440.489868,1422.763306,1504.119995,1502.906006,1502.906006,null
2017-05-08,1578.434326,1574.457764,1578.260132,1572.415039,1572.415039,null
2017-05-09,1618.007690,1620.989746,1627.888794,1629.911743,1629.911743,null
2017-05-10,1679.438599,1679.880981,1684.182129,1678.570068,1678.570068,null
2017-05-11,1587.627441,1553.118286,1577.821411,1555.974487,1555.974487,null
2017-05-14,1625.364258,1565.479736,1621.957153,1564.898193,1564.898193,null
2017-05-15,1606.155151,1548.326782,1598.883057,1614.539063,1614.539063,null
2017-05-16,1635.662354,1597.017212,1630.618042,1607.168335,1607.168335,null
2017-05-17,1701.176514,1688.736328,1698.462891,1684.232056,1684.232056,null
2017-05-18,1768.212280,1758.402222,1764.822144,1762.716919,1762.716919,null
2017-05-21,1829.241821,1784.601685,1875.109497,1874.759766,1874.759766,null
2017-05-22,2013.370972,2007.344849,2017.204468,2007.603638,2007.603638,null
2017-05-23,2129.476074,2126.865967,2177.219482,2164.426758,2164.426758,null
2017-05-24,2265.598145,1983.817871,2279.000000,2029.943115,2029.943115,null
2017-05-25,2019.680298,2017.222778,2065.684570,2029.657715,2029.657715,null
2017-05-28,1824.562012,1808.418457,2054.252930,2033.568237,2033.568237,null
2017-05-29,1915.820923,1919.040527,1944.945557,1957.625366,1957.625366,null
2017-05-30,2066.882080,2054.105469,2057.198975,2057.747314,2057.747314,null
2017-05-31,2128.755859,2135.430664,2140.530273,2143.132568,2143.132568,null
2017-06-01,2180.439941,2181.809326,2194.084229,2206.930664,2206.930664,null
2017-06-04,2274.051270,2264.580322,2383.333252,2382.956787,2382.956787,null
2017-06-05,2530.598145,2534.416016,2555.043457,2560.086670,2560.086670,null
2017-06-06,2404.525879,2405.498535,2409.048828,2404.336182,2404.336182,null
2017-06-07,2481.899414,2487.855225,2485.434082,2488.739502,2488.739502,null
2017-06-08,2523.728760,2501.201416,2518.361572,2504.397705,2504.397705,null
